error_mean error_std nr_incoherent_ffl nr_neg_feed
1.340000000000000036e+01 1.523154621172781553e+00 1.000000000000000000e+02 3.400000000000000000e+01
1.316000000000000014e+01 1.405133445620023736e+00 8.400000000000000000e+01 4.000000000000000000e+01
1.330000000000000071e+01 1.236931687685298265e+00 1.000000000000000000e+02 5.300000000000000000e+01
1.327999999999999936e+01 1.249639948145064849e+00 7.600000000000000000e+01 4.900000000000000000e+01
1.274000000000000021e+01 1.110135126910233527e+00 8.900000000000000000e+01 5.400000000000000000e+01
1.350000000000000000e+01 1.389244398944980530e+00 8.100000000000000000e+01 5.000000000000000000e+01
1.201999999999999957e+01 9.897474425326897585e-01 6.900000000000000000e+01 6.200000000000000000e+01
1.341999999999999993e+01 1.115168148756051858e+00 8.700000000000000000e+01 4.900000000000000000e+01
1.174000000000000021e+01 9.759098319004682054e-01 3.600000000000000000e+01 3.200000000000000000e+01
1.333999999999999986e+01 1.258729518204765085e+00 9.100000000000000000e+01 2.700000000000000000e+01
1.324000000000000021e+01 1.209297316626477770e+00 8.200000000000000000e+01 5.000000000000000000e+01
1.396000000000000085e+01 1.624315240339756272e+00 1.120000000000000000e+02 6.500000000000000000e+01
1.288000000000000078e+01 1.070327052820772229e+00 8.900000000000000000e+01 4.400000000000000000e+01
1.250000000000000000e+01 1.044030650891055068e+00 5.400000000000000000e+01 5.700000000000000000e+01
1.311999999999999922e+01 9.927738916792685497e-01 9.300000000000000000e+01 5.800000000000000000e+01
1.369999999999999929e+01 1.345362404707371118e+00 5.700000000000000000e+01 2.800000000000000000e+01
1.341999999999999993e+01 1.415485782337639886e+00 4.800000000000000000e+01 3.200000000000000000e+01
1.264000000000000057e+01 1.292439553712281031e+00 3.000000000000000000e+01 2.700000000000000000e+01
1.253999999999999915e+01 1.169786305271180771e+00 4.400000000000000000e+01 1.900000000000000000e+01
1.280000000000000071e+01 1.058300524425836331e+00 6.000000000000000000e+01 3.400000000000000000e+01
1.361999999999999922e+01 1.214742771124817322e+00 8.100000000000000000e+01 7.000000000000000000e+01
1.303999999999999915e+01 1.264278450342328552e+00 4.600000000000000000e+01 2.900000000000000000e+01
1.290000000000000036e+01 1.135781669160054630e+00 7.900000000000000000e+01 3.700000000000000000e+01
1.243999999999999950e+01 1.151694403911037501e+00 3.300000000000000000e+01 4.400000000000000000e+01
1.266000000000000014e+01 1.031697630122314413e+00 7.400000000000000000e+01 3.600000000000000000e+01
1.241999999999999993e+01 1.342981757135963461e+00 6.900000000000000000e+01 4.600000000000000000e+01
1.261999999999999922e+01 8.692525524840292173e-01 7.900000000000000000e+01 6.300000000000000000e+01
1.316000000000000014e+01 1.447204201210043450e+00 7.500000000000000000e+01 4.300000000000000000e+01
1.374000000000000021e+01 1.585055204085964897e+00 8.000000000000000000e+01 5.800000000000000000e+01
1.338000000000000078e+01 1.074988372030135197e+00 5.600000000000000000e+01 4.000000000000000000e+01
1.261999999999999922e+01 1.309809146402635349e+00 6.000000000000000000e+01 4.000000000000000000e+01
1.303999999999999915e+01 1.599499921850576323e+00 4.800000000000000000e+01 3.800000000000000000e+01
1.283999999999999986e+01 1.254750971308649765e+00 7.200000000000000000e+01 5.100000000000000000e+01
1.280000000000000071e+01 9.797958971132711969e-01 2.900000000000000000e+01 5.200000000000000000e+01
1.348000000000000043e+01 1.299846144741753751e+00 7.400000000000000000e+01 4.500000000000000000e+01
1.322000000000000064e+01 1.269488085804667987e+00 7.700000000000000000e+01 5.400000000000000000e+01
1.308000000000000007e+01 1.197330363767661332e+00 3.900000000000000000e+01 4.500000000000000000e+01
1.316000000000000014e+01 1.065082156455547713e+00 6.100000000000000000e+01 5.400000000000000000e+01
1.343999999999999950e+01 1.675231327309754326e+00 9.900000000000000000e+01 3.500000000000000000e+01
1.258000000000000007e+01 1.001798382909455443e+00 6.900000000000000000e+01 2.800000000000000000e+01
1.330000000000000071e+01 1.153256259467079659e+00 6.500000000000000000e+01 5.400000000000000000e+01
1.372000000000000064e+01 1.312097557348538057e+00 6.200000000000000000e+01 3.500000000000000000e+01
1.282000000000000028e+01 1.143503388713824398e+00 6.900000000000000000e+01 4.900000000000000000e+01
1.346000000000000085e+01 9.840731680114035429e-01 7.500000000000000000e+01 4.100000000000000000e+01
1.235999999999999943e+01 1.245150593301870501e+00 4.200000000000000000e+01 2.600000000000000000e+01
1.285999999999999943e+01 1.149086593777858045e+00 6.900000000000000000e+01 2.300000000000000000e+01
1.298000000000000043e+01 1.240806189539687798e+00 6.400000000000000000e+01 3.300000000000000000e+01
1.341999999999999993e+01 1.266333289462138412e+00 8.500000000000000000e+01 1.900000000000000000e+01
1.317999999999999972e+01 1.211445417672624369e+00 7.700000000000000000e+01 1.600000000000000000e+01
1.335999999999999943e+01 1.396567220007687293e+00 3.800000000000000000e+01 5.700000000000000000e+01
1.290000000000000036e+01 1.118033988749894680e+00 4.900000000000000000e+01 3.800000000000000000e+01
1.335999999999999943e+01 1.179152237838694051e+00 6.900000000000000000e+01 4.400000000000000000e+01
1.225999999999999979e+01 1.229796731171456825e+00 4.500000000000000000e+01 2.600000000000000000e+01
1.308000000000000007e+01 1.180508365069896204e+00 4.400000000000000000e+01 6.000000000000000000e+01
1.156000000000000050e+01 8.039900496896711379e-01 3.600000000000000000e+01 3.100000000000000000e+01
1.316000000000000014e+01 1.254750971308649765e+00 9.000000000000000000e+01 2.500000000000000000e+01
1.203999999999999915e+01 1.165504182746677220e+00 6.100000000000000000e+01 1.900000000000000000e+01
1.372000000000000064e+01 1.456571316482649703e+00 1.090000000000000000e+02 6.100000000000000000e+01
1.240000000000000036e+01 1.166190378969059971e+00 5.000000000000000000e+01 4.100000000000000000e+01
1.308000000000000007e+01 1.128538878373270826e+00 9.200000000000000000e+01 5.500000000000000000e+01
1.217999999999999972e+01 1.125877435603005461e+00 6.100000000000000000e+01 3.700000000000000000e+01
1.196000000000000085e+01 9.583318840568751940e-01 4.400000000000000000e+01 3.200000000000000000e+01
1.325999999999999979e+01 1.073498952025571329e+00 4.600000000000000000e+01 2.900000000000000000e+01
1.272000000000000064e+01 1.200666481584290679e+00 3.400000000000000000e+01 4.100000000000000000e+01
1.259999999999999964e+01 1.326649916142159880e+00 6.400000000000000000e+01 4.300000000000000000e+01
1.367999999999999972e+01 1.223764683262268393e+00 8.000000000000000000e+01 6.600000000000000000e+01
1.290000000000000036e+01 1.153256259467079659e+00 4.400000000000000000e+01 2.900000000000000000e+01
1.216000000000000014e+01 1.007174264961133492e+00 6.100000000000000000e+01 3.400000000000000000e+01
1.246000000000000085e+01 1.004191216850655266e+00 5.500000000000000000e+01 5.200000000000000000e+01
1.274000000000000021e+01 1.179999999999999938e+00 6.700000000000000000e+01 3.600000000000000000e+01
1.246000000000000085e+01 1.219999999999999973e+00 2.500000000000000000e+01 3.800000000000000000e+01
1.201999999999999957e+01 1.086093918590837148e+00 6.100000000000000000e+01 4.600000000000000000e+01
1.261999999999999922e+01 1.198165264060012891e+00 9.300000000000000000e+01 5.500000000000000000e+01
1.316000000000000014e+01 1.222456543194889944e+00 8.900000000000000000e+01 6.300000000000000000e+01
1.259999999999999964e+01 1.095445115010332149e+00 7.600000000000000000e+01 5.800000000000000000e+01
1.332000000000000028e+01 1.256025477448606598e+00 6.900000000000000000e+01 3.900000000000000000e+01
1.364000000000000057e+01 1.307822617941745147e+00 7.800000000000000000e+01 5.500000000000000000e+01
1.301999999999999957e+01 1.240806189539687798e+00 5.500000000000000000e+01 3.700000000000000000e+01
1.227999999999999936e+01 1.183891886955899420e+00 6.000000000000000000e+01 4.000000000000000000e+01
1.238000000000000078e+01 1.164302366226230845e+00 7.000000000000000000e+01 4.600000000000000000e+01
1.364000000000000057e+01 1.609471963098456859e+00 7.200000000000000000e+01 4.500000000000000000e+01
1.174000000000000021e+01 9.961927524329816652e-01 3.700000000000000000e+01 3.900000000000000000e+01
1.264000000000000057e+01 9.951884243699782306e-01 4.800000000000000000e+01 5.100000000000000000e+01
1.291999999999999993e+01 9.558242516278817602e-01 7.500000000000000000e+01 5.100000000000000000e+01
1.238000000000000078e+01 9.977975746613138019e-01 3.100000000000000000e+01 2.900000000000000000e+01
1.272000000000000064e+01 1.166876171665185868e+00 3.700000000000000000e+01 4.600000000000000000e+01
1.243999999999999950e+01 1.042305137663630754e+00 7.100000000000000000e+01 4.200000000000000000e+01
1.330000000000000071e+01 1.236931687685298265e+00 7.000000000000000000e+01 2.800000000000000000e+01
1.258000000000000007e+01 1.060000000000000053e+00 6.700000000000000000e+01 2.800000000000000000e+01
1.282000000000000028e+01 1.071260939267366430e+00 8.200000000000000000e+01 4.600000000000000000e+01
1.288000000000000078e+01 9.724196624914573928e-01 6.100000000000000000e+01 5.000000000000000000e+01
1.191999999999999993e+01 1.309045453756285671e+00 3.400000000000000000e+01 2.300000000000000000e+01
1.300000000000000000e+01 1.280624847486569795e+00 4.800000000000000000e+01 2.900000000000000000e+01
1.309999999999999964e+01 1.204159457879229622e+00 3.800000000000000000e+01 5.500000000000000000e+01
1.230000000000000071e+01 1.063014581273465042e+00 4.000000000000000000e+01 2.200000000000000000e+01
1.217999999999999972e+01 1.211445417672624592e+00 5.000000000000000000e+01 2.000000000000000000e+01
1.183999999999999986e+01 1.419295599936813757e+00 3.800000000000000000e+01 3.300000000000000000e+01
1.035999999999999943e+01 1.034601372510205008e+00 1.900000000000000000e+01 2.300000000000000000e+01
1.164000000000000057e+01 1.072567014223353654e+00 9.000000000000000000e+00 1.100000000000000000e+01
1.298000000000000043e+01 1.272635061594642680e+00 6.300000000000000000e+01 2.400000000000000000e+01
1.190000000000000036e+01 1.252996408614166723e+00 1.800000000000000000e+01 3.100000000000000000e+01
1.214000000000000057e+01 9.799999999999999822e-01 1.500000000000000000e+01 2.300000000000000000e+01
1.225999999999999979e+01 1.323782459469833084e+00 4.600000000000000000e+01 1.400000000000000000e+01
1.166000000000000014e+01 1.124455423749647798e+00 2.400000000000000000e+01 3.400000000000000000e+01
1.227999999999999936e+01 1.166876171665185868e+00 2.100000000000000000e+01 2.900000000000000000e+01
1.180000000000000071e+01 1.166190378969060193e+00 6.900000000000000000e+01 2.600000000000000000e+01
1.201999999999999957e+01 1.086093918590837148e+00 8.200000000000000000e+01 1.300000000000000000e+01
1.319999999999999929e+01 1.326649916142159880e+00 6.300000000000000000e+01 4.100000000000000000e+01
1.243999999999999950e+01 1.235475616918440211e+00 5.200000000000000000e+01 3.400000000000000000e+01
1.114000000000000057e+01 8.002499609497022437e-01 3.200000000000000000e+01 2.600000000000000000e+01
1.193999999999999950e+01 1.156027681329474088e+00 6.200000000000000000e+01 1.600000000000000000e+01
1.200000000000000000e+01 1.095445115010332149e+00 5.000000000000000000e+01 3.600000000000000000e+01
1.224000000000000021e+01 1.123565752415051078e+00 6.400000000000000000e+01 4.300000000000000000e+01
1.124000000000000021e+01 1.192644121270046043e+00 3.300000000000000000e+01 2.100000000000000000e+01
1.253999999999999915e+01 1.388668426947196055e+00 3.300000000000000000e+01 2.300000000000000000e+01
1.272000000000000064e+01 1.077775486824598339e+00 5.500000000000000000e+01 4.100000000000000000e+01
1.108000000000000007e+01 9.765244492586961922e-01 2.300000000000000000e+01 1.900000000000000000e+01
1.191999999999999993e+01 1.453822547630899908e+00 1.600000000000000000e+01 2.500000000000000000e+01
1.209999999999999964e+01 1.374772708486752038e+00 3.100000000000000000e+01 3.600000000000000000e+01
1.148000000000000043e+01 9.641576634555160119e-01 5.300000000000000000e+01 2.200000000000000000e+01
1.267999999999999972e+01 1.156546583584076693e+00 5.200000000000000000e+01 4.400000000000000000e+01
1.256000000000000050e+01 1.042305137663630754e+00 7.300000000000000000e+01 6.100000000000000000e+01
1.275999999999999979e+01 1.569203619674642614e+00 3.900000000000000000e+01 2.000000000000000000e+01
1.038000000000000078e+01 1.231097071720991476e+00 2.900000000000000000e+01 2.400000000000000000e+01
1.159999999999999964e+01 1.058300524425836331e+00 3.800000000000000000e+01 3.400000000000000000e+01
1.122000000000000064e+01 1.269488085804667987e+00 4.700000000000000000e+01 2.300000000000000000e+01
1.261999999999999922e+01 1.074988372030134975e+00 4.200000000000000000e+01 3.000000000000000000e+01
1.153999999999999915e+01 1.099272486692903783e+00 3.200000000000000000e+01 3.000000000000000000e+01
1.085999999999999943e+01 9.593747964169164755e-01 1.400000000000000000e+01 2.300000000000000000e+01
1.256000000000000050e+01 1.402283851436648465e+00 2.100000000000000000e+01 3.800000000000000000e+01
1.159999999999999964e+01 8.717797887081346619e-01 3.400000000000000000e+01 3.400000000000000000e+01
1.166000000000000014e+01 1.012126474310399704e+00 3.500000000000000000e+01 3.500000000000000000e+01
1.150000000000000000e+01 9.643650760992955595e-01 5.300000000000000000e+01 3.200000000000000000e+01
1.174000000000000021e+01 1.245953450173801880e+00 5.500000000000000000e+01 1.400000000000000000e+01
1.214000000000000057e+01 1.166361864945866689e+00 3.600000000000000000e+01 1.700000000000000000e+01
1.064000000000000057e+01 8.662563131083085288e-01 2.700000000000000000e+01 2.900000000000000000e+01
1.230000000000000071e+01 1.204159457879229622e+00 4.100000000000000000e+01 3.100000000000000000e+01
1.138000000000000078e+01 1.198165264060012669e+00 3.000000000000000000e+01 1.500000000000000000e+01
1.364000000000000057e+01 1.179152237838694051e+00 6.600000000000000000e+01 4.700000000000000000e+01
1.151999999999999957e+01 1.135605565326271105e+00 3.900000000000000000e+01 3.900000000000000000e+01
1.232000000000000028e+01 1.271849047646771647e+00 2.900000000000000000e+01 2.700000000000000000e+01
1.311999999999999922e+01 1.193984924527943914e+00 3.300000000000000000e+01 5.200000000000000000e+01
1.030000000000000071e+01 8.544003745317532150e-01 2.400000000000000000e+01 2.600000000000000000e+01
1.108000000000000007e+01 1.293676930303698347e+00 1.800000000000000000e+01 1.300000000000000000e+01
1.138000000000000078e+01 1.093434954626931743e+00 3.200000000000000000e+01 2.000000000000000000e+01
1.240000000000000036e+01 1.166190378969060193e+00 2.200000000000000000e+01 3.100000000000000000e+01
1.027999999999999936e+01 9.599999999999999645e-01 1.900000000000000000e+01 1.800000000000000000e+01
1.219999999999999929e+01 1.199999999999999956e+00 6.200000000000000000e+01 2.200000000000000000e+01
1.211999999999999922e+01 1.423235749972575626e+00 4.500000000000000000e+01 1.400000000000000000e+01
1.140000000000000036e+01 1.131370849898476028e+00 6.900000000000000000e+01 2.500000000000000000e+01
1.169999999999999929e+01 1.100000000000000089e+00 6.300000000000000000e+01 1.300000000000000000e+01
1.209999999999999964e+01 1.024695076595959708e+00 6.100000000000000000e+01 2.800000000000000000e+01
1.106000000000000050e+01 9.467840302835700550e-01 2.400000000000000000e+01 1.900000000000000000e+01
1.066000000000000014e+01 9.079647570252934452e-01 3.100000000000000000e+01 2.300000000000000000e+01
1.156000000000000050e+01 1.080000000000000071e+00 3.900000000000000000e+01 2.200000000000000000e+01
1.138000000000000078e+01 1.181355154049788636e+00 3.800000000000000000e+01 9.000000000000000000e+00
1.043999999999999950e+01 1.134195750300626138e+00 3.100000000000000000e+01 1.800000000000000000e+01
1.180000000000000071e+01 1.326649916142160102e+00 2.800000000000000000e+01 2.200000000000000000e+01
1.193999999999999950e+01 9.035485598461213685e-01 3.400000000000000000e+01 3.600000000000000000e+01
